LAND_SF,YR_BUILT,NUM_FLOORS,NUM_PARK,NUM_RMS,NUM_BDRMS,NUM_FULL_BTH,NUM_HALF_BTH,ZIP_CODE,AV_TOTAL
1440.0,1900.0,2.0,0.0,10.0,5.0,2.0,0.0,2127.0,863700
1237.0,1899.0,4.0,0.0,0.0,0.0,0.0,0.0,2114.0,1758000
4866.0,1995.0,2.0,0.0,7.0,3.0,2.0,1.0,2131.0,394400
1161.0,1910.0,3.0,0.0,3.0,1.0,1.0,0.0,2119.0,366500
980.0,1916.0,1.0,0.0,5.0,2.0,1.0,0.0,2131.0,375100
1339.0,1905.0,1.0,0.0,6.0,2.0,1.0,0.0,2130.0,488700
1110.0,1905.0,1.0,1.0,5.0,2.0,1.0,0.0,2130.0,500500
715.0,1960.0,1.0,1.0,4.0,2.0,1.0,0.0,2122.0,212000
1125.0,1900.0,2.0,0.0,7.0,2.0,2.0,0.0,2128.0,477300
5059.0,1926.0,3.0,0.0,15.0,6.0,3.0,0.0,2122.0,748900
1078.0,1900.0,1.0,1.0,5.0,2.0,1.0,0.0,2130.0,512800
697.0,1910.0,1.0,0.0,4.0,2.0,1.0,0.0,2128.0,260400
3948.0,1905.0,3.0,0.0,15.0,9.0,3.0,0.0,2124.0,606800
4574.0,1900.0,2.5,0.0,16.0,8.0,3.0,0.0,2124.0,554400
739.0,1899.0,1.0,0.0,2.0,0.0,1.0,0.0,2118.0,402100
5560.0,1933.0,2.0,0.0,6.0,3.0,1.0,1.0,2135.0,743600
2703.0,1910.0,2.0,0.0,0.0,0.0,0.0,0.0,2114.0,2295500
6443.0,1950.0,1.0,0.0,6.0,3.0,1.0,0.0,2136.0,370800
1956.0,1899.0,1.0,1.0,7.0,2.0,2.0,1.0,2115.0,2826400
838.0,1899.0,1.0,0.0,2.0,1.0,1.0,0.0,2111.0,470155
793.0,1960.0,1.0,1.0,4.0,2.0,1.0,0.0,2129.0,422500
1374.0,1875.0,2.0,0.0,6.0,3.0,2.0,0.0,2129.0,805000
7500.0,1905.0,3.0,0.0,18.0,9.0,3.0,0.0,2126.0,586800
9795.0,1910.0,1.0,0.0,0.0,0.0,0.0,0.0,2130.0,1446000
7562.0,1928.0,2.0,0.0,7.0,3.0,1.0,0.0,2132.0,462200
834.0,1930.0,1.0,0.0,4.0,2.0,1.0,0.0,2130.0,372600
5091.0,1920.0,2.0,0.0,12.0,5.0,2.0,0.0,2135.0,751600
1044.0,1882.0,2.0,0.0,4.0,2.0,1.0,1.0,2115.0,863600
944.0,2002.0,1.0,1.0,4.0,2.0,1.0,0.0,2127.0,492900
665.0,1920.0,1.0,0.0,4.0,2.0,1.0,0.0,2215.0,440500
561.0,1910.0,1.0,0.0,3.0,1.0,1.0,0.0,2128.0,228400
2970.0,1890.0,2.0,0.0,0.0,0.0,0.0,0.0,2130.0,0
6114.0,1930.0,1.0,0.0,5.0,2.0,1.0,0.0,2131.0,353900
746.0,1910.0,1.0,1.0,3.0,1.0,1.0,0.0,2130.0,375700
1011.0,1925.0,1.0,1.0,5.0,2.0,1.0,0.0,2130.0,419400
1826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.0,13400
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.0,38000
6099.0,1920.0,2.0,0.0,14.0,6.0,2.0,0.0,2135.0,1177300
10218.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2125.0,1723876
3160.0,1890.0,2.5,0.0,13.0,7.0,3.0,0.0,2130.0,656000
1875.0,1900.0,2.0,0.0,6.0,2.0,1.0,1.0,2119.0,419500
1964.0,1880.0,2.0,1.0,5.0,2.0,2.0,0.0,2115.0,1908300
546.0,1899.0,1.0,0.0,3.0,1.0,1.0,0.0,2113.0,420000
116049.0,1999.0,3.0,0.0,0.0,0.0,0.0,0.0,2130.0,0
1249.0,1920.0,1.0,0.0,6.0,3.0,2.0,0.0,2110.0,1058300
1868.0,1875.0,3.0,0.0,7.0,4.0,2.0,1.0,2127.0,1000200
4730.0,1910.0,3.0,0.0,13.0,5.0,3.0,0.0,2131.0,591600
838.0,1910.0,1.0,0.0,3.0,1.0,1.0,0.0,2114.0,727600
2500.0,1910.0,3.0,0.0,17.0,6.0,3.0,0.0,2128.0,560900
1969.0,1890.0,2.0,0.0,7.0,4.0,1.0,1.0,2127.0,658000
1832.0,2004.0,3.0,0.0,5.0,3.0,2.0,1.0,2119.0,396000
4513.0,1884.0,2.0,0.0,6.0,3.0,1.0,1.0,2131.0,450900
21445.0,1930.0,1.5,0.0,8.0,2.0,2.0,0.0,2467.0,877000
4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,26400
1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131.0,8300
4460.0,1920.0,3.0,0.0,18.0,9.0,3.0,0.0,2122.0,672000
6554.0,1905.0,3.0,0.0,0.0,0.0,0.0,0.0,2130.0,1395000
2200.0,1999.0,5.0,0.0,0.0,0.0,0.0,0.0,2115.0,0
5000.0,1910.0,3.0,0.0,0.0,0.0,0.0,0.0,2131.0,0
2700.0,1905.0,2.0,0.0,8.0,4.0,2.0,0.0,2125.0,622100
2100.0,2017.0,2.0,0.0,7.0,4.0,3.0,0.0,2127.0,1072700
950.0,1905.0,2.0,1.0,4.0,1.0,1.0,1.0,2215.0,616400
2072.0,1900.0,1.0,2.0,6.0,3.0,2.0,1.0,2135.0,728500
3920.0,2003.0,3.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
2800.0,1899.0,3.0,0.0,0.0,0.0,0.0,0.0,2116.0,2361500
12006.0,1905.0,3.0,0.0,0.0,0.0,0.0,0.0,2119.0,1345176
5000.0,1950.0,1.0,0.0,9.0,4.0,2.0,0.0,2136.0,418300
903.0,2005.0,1.0,1.0,4.0,2.0,1.0,0.0,2127.0,481700
2497.0,1920.0,3.5,0.0,0.0,0.0,0.0,0.0,2127.0,1032000
4349.0,1935.0,2.0,0.0,10.0,4.0,2.0,0.0,2126.0,428200
3699.0,2001.0,1.0,0.0,0.0,0.0,0.0,0.0,2132.0,959500
4825.0,1900.0,2.0,0.0,8.0,3.0,2.0,0.0,2125.0,363100
4719.0,1890.0,2.5,0.0,0.0,0.0,0.0,0.0,2121.0,624500
19285.0,1910.0,2.0,0.0,0.0,0.0,0.0,0.0,2120.0,1042000
1051.0,1963.0,1.0,2.0,5.0,3.0,2.0,0.0,2135.0,410300
7365.0,1950.0,1.0,0.0,7.0,3.0,1.0,0.0,2136.0,446200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113.0,56000
3672.0,1910.0,2.0,0.0,10.0,4.0,2.0,0.0,2122.0,538400
338.0,1910.0,1.0,0.0,2.0,0.0,1.0,0.0,2215.0,307600
835.0,2013.0,1.0,0.0,3.0,1.0,1.0,1.0,2111.0,719221
3689.0,1912.0,3.0,0.0,15.0,6.0,3.0,0.0,2122.0,454900
3064.0,1930.0,3.0,0.0,0.0,0.0,0.0,0.0,2134.0,2022701
908.0,2017.0,1.0,0.0,4.0,2.0,2.0,1.0,2118.0,779900
1438.0,1899.0,3.0,0.0,9.0,5.0,3.0,0.0,2119.0,1141800
1490.0,1920.0,2.0,0.0,5.0,3.0,2.0,0.0,2127.0,666600
5130.0,1900.0,2.0,0.0,11.0,5.0,2.0,1.0,2131.0,593800
21780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0,204700
1240.0,1924.0,1.0,0.0,4.0,2.0,2.0,0.0,2116.0,1063800
11773.0,1940.0,1.0,0.0,0.0,0.0,0.0,0.0,2125.0,775966
1011.0,1988.0,2.0,1.0,5.0,2.0,1.0,1.0,2127.0,500800
8360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.0,329200
2423.0,1899.0,2.0,1.0,7.0,3.0,3.0,0.0,2118.0,2804300
2788.0,1920.0,2.5,0.0,0.0,0.0,0.0,0.0,2130.0,544500
44110.0,1930.0,1.0,0.0,0.0,0.0,0.0,0.0,2135.0,3571000
1224.0,1999.0,3.0,0.0,0.0,0.0,0.0,0.0,2118.0,0
622.0,1900.0,1.0,0.0,3.0,1.0,1.0,0.0,2115.0,609288
1204.0,2014.0,2.0,1.0,4.0,2.0,2.0,1.0,2127.0,758500
5592.0,1925.0,2.0,0.0,13.0,5.0,2.0,0.0,2135.0,976100
1010.0,1910.0,1.0,0.0,5.0,2.0,1.0,0.0,2128.0,402600
721.0,1910.0,1.0,0.0,5.0,2.0,1.0,0.0,2130.0,323300
6500.0,1950.0,1.0,0.0,5.0,3.0,1.0,0.0,2136.0,305100
1989.0,1899.0,3.0,0.0,0.0,0.0,0.0,0.0,2121.0,159780
5685.0,1905.0,3.0,0.0,15.0,9.0,3.0,0.0,2125.0,800400
784.0,1925.0,1.0,0.0,4.0,2.0,1.0,0.0,2130.0,314400
942.0,1905.0,2.0,0.0,5.0,2.0,1.0,0.0,2130.0,474400
0.0,1986.0,2.0,0.0,0.0,0.0,0.0,0.0,2120.0,90402500
4311.0,1955.0,1.5,0.0,6.0,3.0,2.0,0.0,2132.0,433700
8100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2127.0,150600
2112.0,1999.0,4.0,0.0,0.0,0.0,0.0,0.0,2116.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0,6100
893.0,1920.0,1.0,0.0,4.0,2.0,2.0,0.0,2135.0,509300
5750.0,1885.0,2.0,0.0,6.0,2.0,1.0,1.0,2136.0,361800
1504.0,2016.0,1.0,1.0,4.0,2.0,2.0,1.0,2125.0,721000
931.0,1910.0,1.0,1.0,2.0,1.0,1.0,0.0,2128.0,465100
5644.0,1910.0,2.0,0.0,10.0,5.0,2.0,1.0,2132.0,823130
324561.0,2009.0,4.0,0.0,0.0,0.0,0.0,0.0,2136.0,10032492
560.0,1899.0,1.0,0.0,2.0,1.0,1.0,0.0,2129.0,373000
4968.0,1910.0,2.5,0.0,14.0,6.0,3.0,0.0,2131.0,883650
5616.0,1990.0,2.0,0.0,6.0,3.0,2.0,1.0,2132.0,476100
630.0,1880.0,1.0,0.0,5.0,2.0,1.0,0.0,2129.0,431400
3832.0,1905.0,2.0,0.0,12.0,6.0,2.0,0.0,2126.0,489600
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.0,4050500
1445.0,1890.0,1.0,1.0,5.0,3.0,2.0,0.0,2115.0,1347800
2160.0,1900.0,3.0,0.0,17.0,9.0,3.0,0.0,2128.0,474100
1484.0,1910.0,3.0,0.0,15.0,7.0,4.0,0.0,2130.0,999200
3888.0,1930.0,2.0,0.0,6.0,3.0,2.0,0.0,2132.0,448800
1190.0,1915.0,2.0,0.0,5.0,2.0,2.0,0.0,2128.0,300600
1326.0,2000.0,1.0,0.0,6.0,3.0,1.0,0.0,2130.0,539700
1554.0,1900.0,3.0,0.0,17.0,8.0,3.0,0.0,2121.0,177502
4119.0,1885.0,2.5,0.0,11.0,4.0,1.0,0.0,2124.0,414700
545557.0,1977.0,7.0,0.0,0.0,0.0,0.0,0.0,2125.0,33639000
18245.0,2005.0,2.5,0.0,0.0,0.0,0.0,0.0,2122.0,0
575.0,1900.0,1.0,0.0,3.0,1.0,1.0,0.0,2215.0,410200
1067.0,1880.0,3.0,0.0,6.0,3.0,2.0,1.0,2129.0,914500
4945.0,1925.0,2.0,0.0,12.0,6.0,2.0,0.0,2122.0,642000
1881.0,1890.0,3.0,0.0,14.0,8.0,3.0,0.0,2127.0,1211600
4292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,28200
3312.0,1912.0,4.0,0.0,0.0,0.0,0.0,0.0,2128.0,0
16900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0,441140
4400.0,1955.0,1.0,0.0,7.0,3.0,1.0,0.0,2136.0,342400
1382.0,1920.0,2.0,0.0,5.0,2.0,2.0,0.0,2116.0,1340600
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2135.0,11900
2604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.0,258636
1204.0,1902.0,1.0,1.0,6.0,3.0,1.0,0.0,2135.0,450400
7447.0,1900.0,2.0,0.0,14.0,6.0,2.0,0.0,2124.0,530500
2169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.0,22800
486.0,1899.0,1.0,0.0,3.0,1.0,1.0,0.0,2114.0,500100
624.0,1885.0,1.0,0.0,3.0,1.0,1.0,0.0,2116.0,617300
5200.0,1899.0,3.0,0.0,0.0,0.0,0.0,0.0,2111.0,3639531
9080.0,1876.0,2.0,0.0,9.0,4.0,4.0,0.0,2136.0,595700
3287.0,1905.0,3.0,0.0,0.0,0.0,0.0,0.0,2125.0,0
4800.0,1920.0,2.0,0.0,9.0,6.0,1.0,1.0,2124.0,511500
1147.0,1964.0,1.0,0.0,4.0,2.0,2.0,0.0,2114.0,639900
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0,6100
449.0,1899.0,1.0,0.0,3.0,1.0,1.0,0.0,2129.0,268200
4600.0,1927.0,2.0,0.0,6.0,3.0,1.0,0.0,2122.0,468600
440.0,1910.0,1.0,0.0,2.0,0.0,1.0,0.0,2215.0,368700
686.0,1920.0,1.0,0.0,3.0,1.0,1.0,0.0,2127.0,310000
654.0,1964.0,1.0,0.0,3.0,1.0,1.0,0.0,2135.0,232900
625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.0,4600
19126.0,1953.0,10.0,0.0,0.0,0.0,0.0,0.0,2110.0,35322800
13977.0,1900.0,1.5,0.0,5.0,3.0,1.0,0.0,2132.0,335700
5978.0,1948.0,2.0,0.0,12.0,6.0,2.0,0.0,2136.0,443700
900.0,1850.0,1.5,0.0,5.0,2.0,1.0,0.0,2129.0,685100
2934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.0,220350
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110.0,64000
701.0,1850.0,1.0,0.0,4.0,2.0,1.0,0.0,2114.0,642400
1943.0,1910.0,2.0,0.0,5.0,2.0,1.0,1.0,2127.0,647400
6129.0,1920.0,2.0,0.0,6.0,3.0,2.0,1.0,2135.0,699100
961.0,2017.0,1.0,0.0,4.0,2.0,2.0,0.0,2125.0,408500
1100.0,1899.0,3.0,0.0,0.0,0.0,0.0,0.0,2128.0,627000
1431.0,1999.0,5.0,0.0,0.0,0.0,0.0,0.0,2109.0,0
6000.0,1999.0,4.0,0.0,0.0,0.0,0.0,0.0,2116.0,0
3361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0,15200
7393.0,1935.0,1.0,0.0,6.0,3.0,1.0,0.0,2132.0,484400
3402.0,1920.0,2.0,0.0,5.0,2.0,1.0,0.0,2134.0,453100
679.0,1984.0,3.0,1.0,4.0,2.0,1.0,1.0,2119.0,223400
1974.0,1935.0,3.0,0.0,0.0,0.0,0.0,0.0,2115.0,1084500
2970.0,1900.0,2.0,0.0,7.0,3.0,1.0,0.0,2124.0,422000
1703.0,2013.0,1.0,2.0,5.0,3.0,2.0,0.0,2111.0,1894659
5000.0,1890.0,2.0,0.0,8.0,5.0,1.0,1.0,2124.0,313200
2313.0,1910.0,3.0,0.0,15.0,8.0,3.0,0.0,2134.0,1113900
4410.0,2000.0,2.0,0.0,14.0,8.0,3.0,1.0,2126.0,325000
663.0,1900.0,1.0,0.0,3.0,1.0,1.0,0.0,2116.0,694300
3658.0,1925.0,2.0,0.0,12.0,6.0,2.0,0.0,2122.0,576400
200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2115.0,108000
138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110.0,64000
5214.0,1940.0,2.0,0.0,8.0,3.0,1.0,1.0,2130.0,484300
705.0,1960.0,1.0,1.0,4.0,2.0,1.0,0.0,2122.0,115500
610.0,1899.0,1.0,0.0,3.0,1.0,1.0,0.0,2118.0,473300
3800.0,1910.0,3.0,0.0,0.0,0.0,0.0,0.0,2119.0,702000
3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,13900
344.0,1900.0,1.0,0.0,2.0,0.0,1.0,0.0,2115.0,344200
1476.0,1865.0,2.0,1.0,5.0,2.0,2.0,1.0,2116.0,1231100
1160.0,1885.0,1.0,2.0,4.0,2.0,2.0,0.0,2130.0,482100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2115.0,49500
655.0,1950.0,1.0,1.0,3.0,1.0,1.0,0.0,2134.0,302500
2500.0,1901.0,2.0,0.0,9.0,2.0,2.0,0.0,2128.0,414400
6100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,120400
450.0,1960.0,1.0,1.0,2.0,0.0,1.0,0.0,2130.0,215400
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.0,74600
7854.0,1998.0,2.0,0.0,7.0,3.0,1.0,1.0,2121.0,264700
3750.0,1905.0,3.0,0.0,17.0,8.0,3.0,0.0,2127.0,1291200
4138.0,2003.0,2.0,0.0,6.0,3.0,1.0,1.0,2124.0,153039
642.0,1899.0,1.0,1.0,4.0,1.0,1.0,0.0,2122.0,332400
767.0,1920.0,1.0,1.0,4.0,2.0,1.0,0.0,2135.0,336800
7369.0,1950.0,2.0,0.0,7.0,3.0,1.0,2.0,2131.0,562200
1100.0,1986.0,2.0,1.0,5.0,2.0,1.0,1.0,2129.0,656000
1658942.0,1973.0,1.0,0.0,0.0,0.0,0.0,0.0,2127.0,77360500
4979.0,1924.0,2.0,0.0,13.0,6.0,2.0,0.0,2136.0,405400
3249.0,1900.0,2.0,0.0,8.0,3.0,1.0,1.0,2121.0,258100
580.0,1968.0,1.0,0.0,2.0,0.0,1.0,0.0,2111.0,551200
923.0,1960.0,1.0,2.0,4.0,2.0,1.0,0.0,2135.0,424100
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2114.0,26500
992.0,1890.0,1.0,1.0,4.0,2.0,1.0,0.0,2109.0,222800
6400.0,1925.0,2.0,0.0,12.0,6.0,2.0,0.0,2135.0,818300
799.0,1989.0,1.0,1.0,4.0,2.0,1.0,1.0,2134.0,449100
11200.0,1952.0,2.0,0.0,8.0,4.0,2.0,2.0,2132.0,827600
938.0,1866.0,1.0,1.0,5.0,2.0,1.0,1.0,2116.0,951000
1076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.0,55100
164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2129.0,28600
690.0,1900.0,1.0,0.0,4.0,2.0,1.0,0.0,2129.0,446700
1020.0,1875.0,1.0,1.0,4.0,2.0,1.0,0.0,2116.0,1168300
2824.0,1998.0,1.5,0.0,0.0,0.0,0.0,0.0,2109.0,1596660
7661.0,1935.0,2.0,0.0,11.0,5.0,2.0,1.0,2124.0,542300
4375.0,1905.0,3.0,0.0,18.0,9.0,3.0,0.0,2124.0,629400
4500.0,1900.0,3.0,0.0,18.0,9.0,3.0,0.0,2121.0,558000
1190.0,1945.0,1.0,1.0,5.0,2.0,1.0,0.0,2134.0,418900
3250.0,1925.0,2.5,0.0,10.0,6.0,3.0,0.0,2124.0,369900
801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118.0,265500
9521.0,1950.0,2.0,0.0,10.0,3.0,2.0,0.0,2122.0,667600
4552.0,1900.0,2.0,0.0,12.0,6.0,3.0,0.0,2124.0,463000
11371.0,1935.0,2.0,0.0,9.0,5.0,1.0,2.0,2136.0,446800
6015.0,2003.0,2.5,0.0,0.0,0.0,0.0,0.0,2130.0,0
887.0,1890.0,3.0,0.0,14.0,6.0,3.0,0.0,2109.0,907100
5290.0,1899.0,2.0,2.0,8.0,3.0,4.0,1.0,2116.0,12014500
7073.0,1965.0,2.0,0.0,7.0,4.0,1.0,1.0,2131.0,426700
0.0,1965.0,1.0,0.0,0.0,0.0,0.0,0.0,2116.0,202191500
4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,27500
1886.0,2006.0,3.0,1.0,4.0,2.0,2.0,1.0,2127.0,1282989
1876.0,1899.0,4.0,0.0,0.0,0.0,0.0,0.0,2118.0,0
780.0,1955.0,1.0,2.0,4.0,2.0,1.0,0.0,2467.0,226000
10628.0,1920.0,3.0,0.0,12.0,5.0,2.0,0.0,2131.0,577900
10306.0,1920.0,1.5,0.0,8.0,3.0,2.0,0.0,2122.0,586300
2800.0,1900.0,2.0,0.0,8.0,2.0,1.0,1.0,2128.0,415700
884.0,1972.0,1.0,0.0,3.0,1.0,1.0,0.0,2110.0,703078
2885.0,1935.0,2.0,0.0,12.0,4.0,2.0,0.0,2135.0,571360
1145.0,1988.0,2.0,1.0,4.0,2.0,2.0,1.0,2134.0,593200
880.0,1900.0,1.0,0.0,4.0,2.0,1.0,0.0,2127.0,385100
1530.0,1930.0,1.0,0.0,6.0,3.0,3.0,0.0,2116.0,1480100
1209.0,1910.0,1.0,1.0,4.0,2.0,2.0,0.0,2127.0,621000
6981.0,1885.0,2.0,0.0,8.0,5.0,1.0,1.0,2124.0,597500
4201.0,1910.0,2.5,0.0,0.0,0.0,0.0,0.0,2130.0,0
2487.0,1910.0,2.0,1.0,7.0,4.0,2.0,0.0,2135.0,837600
867.0,1930.0,1.0,0.0,4.0,2.0,1.0,0.0,2131.0,238400
1154.0,1989.0,1.0,1.0,4.0,2.0,2.0,0.0,2132.0,360800
819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134.0,277500
5150.0,1950.0,2.5,0.0,0.0,0.0,0.0,0.0,2135.0,897500
865.0,2002.0,1.0,0.0,2.0,0.0,1.0,0.0,2118.0,647200
0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,2115.0,42500
5272.0,1910.0,2.0,0.0,10.0,4.0,2.0,0.0,2122.0,513300
10000.0,1995.0,2.0,0.0,12.0,6.0,2.0,2.0,2128.0,748400
1314.0,2013.0,1.0,0.0,4.0,2.0,2.0,0.0,2127.0,614400
5650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,33400
1039.0,2004.0,2.0,0.0,4.0,2.0,1.0,1.0,2127.0,567300
4061.0,1940.0,2.0,0.0,6.0,2.0,1.0,0.0,2124.0,484400
1124.0,2006.0,1.0,0.0,4.0,2.0,2.0,0.0,2127.0,640200
147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2115.0,91000
592.0,1920.0,1.0,0.0,4.0,2.0,1.0,0.0,2215.0,352800
3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,23900
1221.0,1870.0,2.0,0.0,8.0,3.0,1.0,1.0,2129.0,773800
378.0,1910.0,1.0,0.0,2.0,1.0,1.0,0.0,2118.0,411000
4200.0,1955.0,1.0,0.0,6.0,3.0,2.0,0.0,2124.0,453300
773.0,1890.0,1.0,0.0,3.0,1.0,1.0,0.0,2114.0,550500
6658.0,1984.0,1.0,0.0,5.0,2.0,1.0,0.0,2136.0,338100
21050.0,1970.0,1.0,0.0,0.0,0.0,0.0,0.0,2215.0,5764600
9734.0,1890.0,2.0,0.0,12.0,3.0,2.0,0.0,2124.0,545100
6000.0,1925.0,1.5,0.0,7.0,4.0,1.0,1.0,2119.0,304900
1836.0,1890.0,2.0,1.0,5.0,2.0,2.0,0.0,2116.0,1863800
1613.0,1910.0,2.0,2.0,7.0,4.0,2.0,0.0,2130.0,478800
10850.0,1926.0,2.0,0.0,10.0,4.0,2.0,0.0,2136.0,518200
807.0,1910.0,1.0,0.0,4.0,2.0,1.0,0.0,2116.0,792200
3391.0,1890.0,3.0,0.0,0.0,0.0,0.0,0.0,2127.0,0
1215.0,1900.0,1.0,0.0,5.0,2.0,1.0,0.0,2130.0,477700
4475.0,1899.0,6.0,0.0,0.0,0.0,0.0,0.0,2111.0,6354000
5530.0,1929.0,2.0,0.0,12.0,6.0,2.0,0.0,2132.0,603100
2150.0,1920.0,1.0,0.0,0.0,0.0,0.0,0.0,2127.0,527500
738.0,1885.0,1.0,0.0,5.0,2.0,1.0,0.0,2129.0,484200
1263.0,1968.0,1.0,0.0,4.0,2.0,2.0,0.0,2116.0,1563500
1384.0,1905.0,1.0,1.0,5.0,2.0,2.0,0.0,2125.0,543700
4919.0,1950.0,2.0,0.0,7.0,5.0,1.0,0.0,2126.0,322800
890.0,1967.0,1.0,1.0,5.0,2.0,1.0,0.0,2131.0,214500
1790.0,1965.0,2.0,0.0,7.0,3.0,1.0,1.0,2136.0,320500
1732.0,2004.0,2.0,2.0,6.0,3.0,2.0,0.0,2127.0,864600
4000.0,1928.0,2.0,0.0,0.0,0.0,0.0,0.0,2130.0,0
610.0,1935.0,1.0,0.0,4.0,2.0,1.0,0.0,2115.0,293000
1477.0,1960.0,2.0,0.0,6.0,3.0,1.0,1.0,2131.0,434900
516.0,1908.0,1.0,0.0,4.0,1.0,1.0,0.0,2116.0,220500
11608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,167200
1263.0,1968.0,1.0,0.0,4.0,2.0,2.0,0.0,2116.0,1152300
930.0,2006.0,1.0,1.0,4.0,2.0,1.0,0.0,2128.0,368600
3061.0,2001.0,1.0,2.0,8.0,3.0,2.0,1.0,2116.0,4210100
1997.0,1888.0,2.0,0.0,6.0,2.0,2.0,1.0,2115.0,1788000
136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2215.0,31000
1678.0,2002.0,2.0,0.0,6.0,3.0,2.0,1.0,2118.0,514600
4242.0,1999.0,2.0,0.0,6.0,3.0,1.0,1.0,2136.0,403100
4225.0,1940.0,1.0,0.0,0.0,0.0,0.0,0.0,2136.0,133500
143926.0,1999.0,2.0,0.0,0.0,0.0,0.0,0.0,2129.0,0
9646.0,1928.0,2.0,0.0,13.0,6.0,4.0,0.0,2124.0,883377
2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.0,32900
556.0,1920.0,1.0,0.0,3.0,1.0,1.0,0.0,2135.0,277200
12499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2121.0,304800
3396.0,1905.0,3.0,0.0,15.0,6.0,3.0,0.0,2130.0,967300
798151.0,1999.0,2.0,0.0,0.0,0.0,0.0,0.0,2135.0,0
561.0,1875.0,1.0,0.0,3.0,1.0,1.0,0.0,2116.0,509800
4142.0,1916.0,2.0,0.0,11.0,4.0,2.0,0.0,2135.0,780000
625.0,1940.0,1.0,0.0,3.0,1.0,1.0,0.0,2135.0,315300
754.0,1890.0,1.0,0.0,4.0,1.0,1.0,0.0,2127.0,343100
3993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134.0,57000
3121.0,1910.0,4.0,0.0,0.0,0.0,0.0,0.0,2215.0,3009500
615.0,1960.0,1.0,0.0,3.0,1.0,1.0,0.0,2136.0,79300
637.0,1920.0,1.0,0.0,3.0,1.0,1.0,0.0,2109.0,490000
3702.0,1902.0,2.5,0.0,18.0,9.0,3.0,0.0,2134.0,1326400
6925.0,1935.0,1.0,0.0,7.0,3.0,1.0,0.0,2131.0,401000
1030.0,2016.0,1.0,0.0,4.0,2.0,2.0,0.0,2127.0,651700
1452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.0,12500
6562.0,1950.0,1.0,0.0,0.0,0.0,0.0,0.0,2128.0,233500
5929.0,1905.0,2.5,0.0,14.0,7.0,2.0,0.0,2126.0,518400
905.0,1890.0,3.0,0.0,9.0,3.0,2.0,1.0,2127.0,563500
1963.0,1890.0,3.0,1.0,9.0,3.0,3.0,0.0,2118.0,1994200
4043.0,1900.0,2.0,0.0,10.0,6.0,1.0,0.0,2122.0,352900
488.0,1920.0,1.0,1.0,3.0,1.0,1.0,0.0,2135.0,302400
1083.0,1999.0,1.0,1.0,4.0,2.0,2.0,0.0,2118.0,836600
