train score: 0.2087706693461634, test score:0.209076315026013478694.81630977459, 28600
680303.5117027133, 837600
334945.8009971015, 487400
725659.6216049894, 584200
742072.5604348718, 1115000
353088.02939389076, 184100
305507.5340431331, 1599300
237220.00420385675, 724600
266137.33734463307, 289400
368925.81034501083, 613100
85854.54736380972, 108000
77782.85873577648, 549800
262335.3755629987, 508000
86047.63449706485, 37000
247158.75223957628, 556400
347622.11052584864, 830000
39934.12885963739, 36800
856418.4597409059, 733000
667456.2881731276, 1762500
5750407.104308322, 3808552
835150.7616937377, 865600
246312.4793789698, 460200
546474.504132262, 725700
4133.007815152158, 455500
245426.7314281595, 527600
1768138.3063146668, 329200
295395.59842748084, 729000
95280.26608377059, 0
42186.086887169986, 0
32963.215496569945, 515500
388287.8284123905, 1219500
336436.7154524825, 579700
320767.798498332, 321200
265263.01444521867, 454200
1924946.6190829948, 512800
461081.4150050017, 701200
976523.0906082179, 497000
223250.8839197104, 453300
169076.2494841675, 3800000
168060.662864229, 306300
259476.60560760635, 552000
387102.7626639245, 580041
204955.4518231794, 606303
340024.7450620838, 946000
121939.62330897435, 9929000
355729.20297496294, 331000
210195.22099981335, 367300
346317.7554789806, 495300
451635.5668616463, 906800
1486637.890936787, 825300
286430.62918499677, 793700
42407.57585364242, 251800
135775.71997903628, 7516059
193464.0589621589, 205000
78859.13111691647, 134000
260650.59957533405, 1180700
1031645.6116574046, 527031
119195.91748891748, 222900
93703.31852100881, 74600
263520.18528747046, 384900
274773.55535907234, 483800
649347.6670993521, 925900
4577274.36987418, 1677000
1846.8304619310727, 618000
933051.5959446413, 950400
243181.48256575977, 455600
23158.434250888622, 0
250960.45196064466, 454300
357666.9553365795, 294800
517286.18403582566, 333700
295160.1509902087, 549800
344465.76928982424, 316300
245289.1712343511, 827000
80188.71734171361, 27300
335029.1986047512, 637600
395333.84583227563, 414600
93703.31852100881, 43200
236629.22486059795, 616400
41200.936684698296, 529500
242250.78476461134, 5081500
10514.61347005114, 1747500
8073.9408912573, 0
674302.6831086563, 1178700
74804.31116226653, 570100
323396.62361143745, 572700
93703.31852100881, 74600
242634.28094727508, 624800
343.6362225082329, 237000
104984.17907474683, 2249800
327966.7358738317, 388500
245441.35693817257, 501100
66228.31267963196, 137134600
315762.4163256448, 271200
5318518.8369115805, 599900
336373.86274890765, 393300
345697.74985125655, 555700
84874.96488373811, 230600
210201.45163352767, 759500
1005720.1518162491, 538600
375511.86948829907, 772000
9802.236042753224, 2744000
